feature,coefficient
week and,0.38021592048202235
themes,0.3801285505260959
never really,0.3800982884089926
terms of,0.3800501691627999
proves,0.3799173524251137
pecker,0.3799081025533928
affect,0.3798797844253173
the supporting,0.3798289772582147
more movies,0.37962238724399455
characters and,0.3794899620197326
corny,0.37940602311935273
joseph,0.3792413964209815
job in,0.3791267028974863
just the,0.37892492709900094
rose,0.3787742848534243
with great,0.37875327144561166
excellent movie,0.37811506727319494
of action,0.3779807544753464
story,0.3779395444070043
buffalo,0.37791915075312466
the future,0.37783228322895507
road,0.3777256104708458
superb and,0.37761805875688115
the usual,0.37720421463501735
wendigo,0.37688575308082256
escape,0.37638302041205074
and found,0.37624908402937113
sentimental,0.3762265852446658
stanley,0.376203553044707
also good,0.3757800365909563
nation,0.3756710098511468
in paris,0.3754274902636452
and white,0.3751281929212267
is the,0.3748462563949672
back then,0.374725898789825
go through,0.37468677645404413
gauri,0.37456545353995147
hoffman,0.3745388023914882
at his,0.3745196671486083
gritty,0.3741462624949524
that ve,0.3739703681285519
darker,0.37396313794312275
to end,0.37391874326712804
facing,0.3738177069774615
actresses,0.3738038355304181
julia,0.3735905477101831
dealing with,0.37346867693992236
profound,0.37320291535689254
segment,0.3731196827712525
davis,0.3729059888150592
in my,0.3728626815550593
fontaine,0.3723083910997201
christina,0.3722990380555189
heaven,0.37225362636582493
beautiful and,0.372182418155119
simon,0.3721305531313938
to appreciate,0.3718620300770563
lonely,0.3716566129578759
in terms,0.3715043525211327
lucky,0.3714741224381764
musicians,0.3714646460878471
mexico,0.37113707741010016
find it,0.3711304150360898
movies so,0.37094232838498725
appropriate,0.3706898216434518
cassidy,0.3706461084909861
kurt,0.37042326007557713
captured,0.3701857890000742
just great,0.37007748572620924
gorgeous,0.3700334275955976
message,0.369989444732013
and entertaining,0.36923104640075993
italy,0.36906869840714324
been in,0.36841349622419256
laughing,0.3683594292053469
plays the,0.3683393646690294
heard of,0.3683242901002374
most people,0.3683060270610114
people of,0.3681434302598694
perfect as,0.367718544651231
william,0.36770838039781517
this year,0.36750772769965184
wonderful film,0.3675006756438121
philo,0.3671611810459308
ultimate,0.3670718283418039
be just,0.3668915298458891
going to,0.36669051441342027
steals the,0.3665267144825938
games,0.3663967186112006
great acting,0.36592298023549374
you who,0.3658351554193101
any movie,0.3656212045616228
is true,0.36561904434772863
everything,0.36555005727131445
find the,0.3654172960921875
independent film,0.3654042164851906
thrilled,0.3651650628944974
all ages,0.36500509735263753
lynch,0.36490396057351165
was number,0.36476742999299033
south park,0.3647326062169053
elements,0.36394300563692317
zu,0.36371489242749333
joy to,0.36344382139399417
yes it,0.3633895165571173
zorro,0.3632563294586274
close,0.3631905781880021
ol,0.36316976219270586
interesting and,0.36296523108577816
halloween,0.3628525110627877
contribution,0.36283094099388963
kriemhild,0.36265878477533964
homes,0.36261192198356285
kidman,0.36260839326644007
minor,0.362406660160714
many ways,0.3623938427384025
paulie,0.36231797764366086
themselves,0.3623128007215119
though not,0.362136206612338
late,0.36199678332102186
are many,0.36184469952771026
the young,0.3617840145791595
edith,0.3617564211815632
sarandon,0.36172031552693423
superior,0.36167303013713825
felix,0.36138379525444925
even more,0.3612655724300642
bakshi,0.36122758905773145
relationship with,0.36081627662959875
criminal,0.3607716591788704
there will,0.36075685672632724
of mine,0.360742868299116
companion,0.3606728146744042
has never,0.36066933993159855
as these,0.3605627169846454
buy it,0.36040278638888756
favorite of,0.3601755849776293
don expect,0.3601275917773497
the battle,0.36003408047362595
film still,0.35996819641688843
me,0.3599671221046701
shows us,0.3598865469061612
number,0.3598743836278329
since,0.3598582568307582
is and,0.35918516879979184
eddie,0.3591070248779141
adult,0.35880818584526886
information,0.35864119006032874
can enjoy,0.35854348980316475
of his,0.3582759451001024
hickock,0.3582548527210498
story with,0.35822264848713237
wells,0.3579598018285054
visual,0.35785293508752114
surfing,0.3578440220829476
genuine,0.35762680981092415
willing to,0.3574334662422746
success,0.35722519448203516
sophisticated,0.35707286107682423
does good,0.35705642571052776
film does,0.35678913325503014
all in,0.3567712537687256
you and,0.35661164544840374
of high,0.3565673484769209
best films,0.3562962218175485
expect,0.356241930563598
planet,0.3560922731939218
daring,0.3560870636443634
dvd and,0.3556592305870175
how people,0.355630055510279
although this,0.35560769626894567
tends,0.3555309453847112
just right,0.3554815466017272
comic,0.35544668359507015
colorful,0.3551575431529863
lemmon,0.35508300460037884
waves,0.3548739118655824
with enough,0.35466032491832344
excellent film,0.354645547680115
never been,0.35455744678216927
widowed,0.3543848354215255
austen,0.35431195391672604
deals,0.3540075531690204
the river,0.35378411784926694
pleasure of,0.35342987059497655
was little,0.35329587828244247
extremely well,0.3531497873601796
is probably,0.35293713207649574
modern,0.35254263947390024
was superb,0.352298734276681
it very,0.35224705358126157
twists and,0.35212134805361217
pure,0.3521105232997084
unfolds,0.3519561463270473
for you,0.35190813679119576
you haven,0.3514652731843834
the human,0.35122444376504447
watched it,0.351020638367378
maria,0.3508960319939244
as it,0.3507748064015103
how they,0.3507698099802852
holmes,0.3506459806032156
believable and,0.3505390865816225
be missed,0.3502612995761147
has good,0.35015015734305643
direct,0.35013248673506703
stays,0.35010004276071655
spain,0.3499396728978305
and to,0.34966921940156465
genre,0.34966874313475893
red sox,0.3496487305004752
an enjoyable,0.34932724328508996
hope,0.34925842363927295
is rare,0.34921512167781027
it an,0.3490267269451565
nicole,0.34902447257637886
sullivan,0.34883159666761376
was made,0.3487734317382787
is incredible,0.348441405337406
muppet,0.3483444200298385
jim carrey,0.34802833687913315
jr,0.347941162407982
happiness,0.34782455359805303
the character,0.34780984438776763
din,0.3473255063454533
blown away,0.34728603786195983
environment,0.34715438708227536
it about,0.3465073141632217
the life,0.34648106700713416
year,0.34634902038825116
olivier,0.3460857716170168
gets to,0.3459599725017956
and they,0.3454157365442433
is hilarious,0.34506148857153474
victor,0.3449090275565547
is wonderfully,0.3445767980897453
thriller,0.34446530098752537
fresh,0.3444172744894282
love story,0.3443333478837597
rock,0.3439360578463307
great and,0.343919974903607
achieves,0.34376802923470623
genuinely,0.34341737426276936
had the,0.34339911968840214
love with,0.3433586924781953
puts,0.3432459708391113
came to,0.342790976024164
effective,0.34251455444880863
pay attention,0.342513707166296
film not,0.3424541314153347
and very,0.34226556681192605
did an,0.34220425763265133
traveling,0.34208130977587
older,0.3420759159486383
kinnear,0.3420246774088941
touches,0.3419941449538791
first and,0.34198333373562695
forbidden,0.3418035277559912
fans,0.34170552986965613
this little,0.3416702305688263
corruption,0.3415278129183972
town,0.3413460201171342
gable,0.3412602992641449
colors,0.34095626525267847
marvel,0.3408787599589509
released,0.34086270608565156
it worked,0.3408077524314557
wonderful movie,0.3406111150452965
the beautiful,0.3404794227035176
the tension,0.3404570461843039
von,0.3404302811256621
film ever,0.340383169214977
you know,0.3403497169826078
expressions,0.3403360937651152
damon,0.34025049002897123
not too,0.34016358252346285
melbourne,0.34014076405381904
helped,0.3401264530458291
independent,0.34003363674088927
bravo,0.3393566464186598
around the,0.33919084033068053
short time,0.3391282719226697
way of,0.3389800523013252
important,0.33885241405286576
amazing the,0.3388335524234635
an incredible,0.33874011150231265
keep it,0.338317850812082
very first,0.3382930885810188
lights,0.3381056584539496
indeed,0.33808455776877533
catch,0.33785695173810776
detract,0.33782887538707956
her brother,0.33768161925729034
back in,0.3375639279915544
accurate,0.33755367503351513
fantasy,0.3374766163038788
setting,0.3371083530388166
was brilliant,0.33692448458662816
famous,0.3369126635477059
to which,0.33668865299979484
to survive,0.3366716888273393
the light,0.336570533486444
my parents,0.3363648605676902
highly entertaining,0.3362810702289382
bitter,0.3360524104957843
and excellent,0.33574808588235033
do think,0.33539553950208134
kline,0.33538469013269323
tight,0.33498438239350115
then you,0.3349670227353688
shame that,0.3348765341497707
right on,0.33486638775916083
great fun,0.3346397518015393
survive,0.33463158352608763
friend,0.33460772376645914
branagh,0.33440423729291363
is truly,0.3344011059597792
the game,0.3342743449102524
crafted,0.3342189440151086
the dog,0.3342164455625947
years in,0.3341572111965165
and ted,0.33399108951941786
fonda,0.3339901641881628
in our,0.3338586361996099
in mind,0.3338112501983967
surprise,0.3336213861425204
it actually,0.33360040012670733
sabrina,0.3335851264318717
and probably,0.33356411277899056
this on,0.33352497521577223
your face,0.3335222494417767
cannon,0.33321205396600756
but still,0.33307561751332526
helps,0.3330198658639253
parts that,0.3329348162226409
it this,0.3325505089694559
moment of,0.3323142930502029
the years,0.33219508648841395
work in,0.33204488931282566
and also,0.3319655579911087
were great,0.33151532127221767
thoughts,0.33148515313864096
all good,0.3314750463293809
old school,0.3314566970370267
the importance,0.33145246655385024
duchovny,0.33115631592170547
simmons,0.3311480140182669
fuller,0.33102990506237645
impressed with,0.3309686424798289
relation,0.3309060995591549
palance,0.3308844352762565
most movies,0.33086226914185146
kazan,0.33084213117503236
drummer,0.33079757610739624
stories and,0.3306836479871403
eyes off,0.33052390306701807
tenant,0.3304241899187694
occasions,0.3303571283192527
richard,0.33028364645495917
myrtle,0.33026523488160153
real and,0.33015065599613735
revolution,0.33012436719471544
perfect but,0.3301010574115493
suspect,0.3300794858411248
cinematography,0.3300131499196777
is still,0.32999271804814606
comedy about,0.32996681510632464
comfortable,0.3298698499418805
queen,0.32984514068546994
it or,0.3297536384573207
thought out,0.3297126040585485
clark,0.3296966947560407
communication,0.3296683880618551
absolutely loved,0.3294201190391377
my top,0.3292765643724519
regular,0.3292473581414152
checking out,0.32893808824318826
finally,0.3289176900998759
heartbreaking,0.32891613354168486
not about,0.32870862697994635
why this,0.32864286058747444
and long,0.3283990132791527
film,0.32834095272794056
and enjoyable,0.3282925563504492
though was,0.32799511333369136
it lot,0.3278202540147262
ask for,0.3277971760281228
excellent acting,0.32779698054091144
sharing,0.3274938781282314
baseball,0.3274477523673378
forever,0.32740012850781364
drive in,0.32732004494613437
friendship and,0.3272899924179939
the pleasure,0.3271162782166132
scene is,0.32701294460722313
complicated,0.3269823014507733
judd,0.32691461204187344
performed,0.3268863844647468
darren,0.32674278137437224
my opinion,0.3265624884310213
showing the,0.32647010546591104
your attention,0.3263696281152337
and you,0.32616051705219884
howard,0.3261320245871689
criticism,0.32607119318625966
is really,0.3260463734404485
jimmy stewart,0.3260141848025868
very real,0.32592262519823934
romantic comedy,0.32563564631429326
those of,0.32552593582336964
release,0.32542845549612703
controversial,0.32524926309164315
roman,0.3251172834203981
will find,0.3250862939301311
as we,0.32505150252259724
especially the,0.3246142504410914
adds,0.32460159256487553
astonishing,0.32459547455063864
jackman,0.3245354600402377
manages to,0.324417815099247
overlooked,0.32435902284308404
elderly,0.3243161102213912
caused,0.32415533811065095
philo vance,0.32382222318729326
negative,0.3237259115388035
especially for,0.32365352080747245
shannon,0.3236513014189668
well executed,0.3236173151201374
flaw,0.3234019521972084
peters,0.323381546801814
antonioni,0.3230626282851928
as young,0.3229480263838586
class,0.3228326155413568
is better,0.3225581334874926
che,0.3224728589458599
mainstream,0.32225574879976665
appreciate it,0.3221222554476987
faithful to,0.3219028025498057
moved by,0.32189891268352894
wodehouse,0.32189069836079165
perfectly cast,0.32175656271357167
son,0.3216149465118972
thinking about,0.3213610682150264
still love,0.32130088523121275
innocence,0.3211832234807082
you watch,0.32109696754596856
sinatra,0.32085687780860406
the past,0.32073911034160335
vincenzo,0.3206320265828183
eyes of,0.3205955163422171
is on,0.32057818715594727
delightfully,0.3205617451397809
understanding,0.32042631547116107
of modern,0.32035938684575516
complain,0.3202281690275618
sir,0.32008040303971536
are what,0.320068678103843
pictures,0.32001606695445184
film as,0.31987219882063717
little bit,0.31981013210975356
movie that,0.3197961437182583
performances of,0.31976488341851483
bands,0.3197410872454281
sings,0.31971469809559744
importance of,0.3195042127539142
walsh,0.3190689654628686
put out,0.3190301460910014
go wrong,0.3190183847083994
movie like,0.3189904174697773
glued,0.31898167547036343
the episode,0.31895451719452156
visuals,0.3189320106948216
trier,0.3188893233690519
identify with,0.3188589328819417
the city,0.3187123759936402
film worth,0.3186293364213227
for more,0.31820076710468104
subjects,0.31819080701388647
foremost,0.31806846934568034
deniro,0.3177704220466818
eerie,0.31769174610815687
imagination,0.3172143210554791
wish that,0.31714415835078885
this great,0.3169873885553735
novak,0.3166900610699718
stand,0.3166068319941086
the costumes,0.3164202753404779
dustin,0.3163556384917871
record,0.315966918634512
origins,0.3155653295606496
wave,0.31535226688587487
much as,0.3152712954982115
beginning,0.31522511687446736
